code,name,섹터,시총,주가,no,증권사,일자,목표주가,직전목표주가,증감율,투자의견,직전투자의견,평균목표주가,평균직전목표주가,평균투자의견,평균직전투자의견
A029780,삼성카드,FICS  소비자 금융,"44,258","38,200",67,BNK투자증권,2024/04/29,"40,000","33,000",21.21,3.00,3.00,"44,600","40,000",3.67,3.67
A000810,삼성화재,FICS  보험,"165,882","333,000",AP,대신증권,2024/06/10,"420,000","420,000",0.00,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",05,미래에셋증권,2024/06/10,"430,000",,,4.00,,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",10,메리츠증권,2024/06/03,"430,000","380,000",13.16,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",64,다올투자증권,2024/05/28,"439,000",,,4.00,,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",02,신한투자증권,2024/05/27,"440,000","440,000",0.00,4.00,,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",56,하나증권,2024/05/23,"380,000","380,000",0.00,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",25,SK증권,2024/05/21,"430,000","340,000",26.47,4.00,,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",22,현대차증권,2024/05/16,"400,000","350,000",14.29,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",21,한화투자증권,2024/05/16,"360,000","340,000",5.88,3.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",30,삼성증권,2024/05/16,"390,000","350,000",11.43,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",31,DB금융투자,2024/05/16,"415,000","340,000",22.06,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",01,교보증권,2024/05/16,"410,000","300,000",36.67,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",88,LS증권,2024/05/16,"380,000","340,000",11.76,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",12,NH투자증권,2024/04/24,"371,000","371,000",0.00,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",KB,KB증권,2024/04/02,"386,000","360,000",7.22,4.00,4.00,"405,063","365,071",3.94,4.00
A000810,삼성화재,FICS  보험,"165,882","333,000",24,유안타증권,2024/03/18,"400,000","400,000",0.00,4.00,4.00,"405,063","365,071",3.94,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",50,키움증권,2024/06/14,"830,000","660,000",25.76,4.00,4.00,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",21,한화투자증권,2024/06/07,"800,000","710,000",12.68,4.00,4.00,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",10,메리츠증권,2024/06/05,"600,000","600,000",0.00,4.00,4.00,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",56,하나증권,2024/05/29,"620,000","620,000",0.00,4.00,4.00,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",62,DS투자증권,2024/05/27,"600,000","500,000",20.00,4.00,4.00,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",01,교보증권,2024/05/20,,,,,,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",AP,대신증권,2024/05/18,"500,000","320,000",56.25,4.00,4.00,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",88,LS증권,2024/05/17,"450,000","350,000",28.57,4.00,4.00,"607,500","506,250",4.00,4.00
A003230,삼양식품,FICS  식료품,"48,739","647,000",63,IBK투자증권,2024/05/17,"460,000","290,000",58.62,4.00,4.00,"607,500","506,250",4.00,4.00
A003720,삼영,FICS  용기 및 포장,"1,265","3,720",93,흥국증권,2024/04/24,"5,400","8,000",-32.50,4.00,4.00,"5,400","8,000",4.00,4.00
A005680,삼영전자,FICS  전기장비,"1,930","9,650",88,LS증권,2024/04/04,"13,000","11,000",18.18,4.00,4.00,"13,000","11,000",4.00,4.00
A004690,삼천리,FICS  가스,"3,682","90,800",08,유진투자증권,2024/05/31,"110,000","110,000",0.00,4.00,3.00,"110,000","110,000",4.00,3.00
A038500,삼표시멘트,FICS  건축소재,"3,345","3,100",67,BNK투자증권,2024/05/20,"4,300","4,300",0.00,4.00,4.00,"4,300","4,300",4.00,4.00
A009470,삼화전기,FICS  전자 장비 및 기기,"5,126","77,500",02,신한투자증권,2024/05/17,,,,0.00,0.00,"100,000","100,000",4.00,4.00
A009470,삼화전기,FICS  전자 장비 및 기기,"5,126","77,500",22,현대차증권,2024/05/13,"100,000","100,000",0.00,4.00,4.00,"100,000","100,000",4.00,4.00
A001820,삼화콘덴서,FICS  전기장비,"4,491","43,200",02,신한투자증권,2024/05/22,,,,0.00,,"55,500","49,500",4.00,4.00
A001820,삼화콘덴서,FICS  전기장비,"4,491","43,200",KB,KB증권,2024/05/17,"60,000","48,000",25.00,4.00,4.00,"55,500","49,500",4.00,4.00
A001820,삼화콘덴서,FICS  전기장비,"4,491","43,200",05,미래에셋증권,2024/04/03,"51,000","51,000",0.00,4.00,4.00,"55,500","49,500",4.00,4.00
A089980,상아프론테크,FICS  전자 장비 및 기기,"3,837","24,000",08,유진투자증권,2024/06/03,"40,000","40,000",0.00,4.00,4.00,"40,000","40,000",4.00,4.00
A089980,상아프론테크,FICS  전자 장비 및 기기,"3,837","24,000",02,신한투자증권,2024/04/05,,,,0.00,0.00,"40,000","40,000",4.00,4.00
A006730,서부T&D,FICS  호텔 및 레저,"4,716","7,100",99,상상인증권,2024/04/15,"10,500","9,591",9.48,4.00,4.00,"10,500","9,591",4.00,4.00
A200880,서연이화,FICS  자동차부품,"5,041","18,650",08,유진투자증권,2024/05/20,"26,000","26,000",0.00,4.00,4.00,"26,000","26,000",4.00,4.00
A046890,서울반도체,FICS  디스플레이 및 관련부품,"5,562","9,540",AP,대신증권,2024/05/15,"12,000","12,000",0.00,3.00,3.00,"12,000","12,000",3.00,3.00
A178320,서진시스템,FICS  전자 장비 및 기기,"16,154","29,000",AP,대신증권,2024/05/30,"41,000",,,4.00,,"36,667","31,000",4.00,4.00
A178320,서진시스템,FICS  전자 장비 및 기기,"16,154","29,000",08,유진투자증권,2024/05/14,"36,000","29,000",24.14,4.00,4.00,"36,667","31,000",4.00,4.00
A178320,서진시스템,FICS  전자 장비 및 기기,"16,154","29,000",10,메리츠증권,2024/05/02,,,,,,"36,667","31,000",4.00,4.00
A178320,서진시스템,FICS  전자 장비 및 기기,"16,154","29,000",25,SK증권,2024/05/02,"33,000","33,000",0.00,4.00,4.00,"36,667","31,000",4.00,4.00
A008490,서흥,FICS  제약,"2,418","20,900",88,LS증권,2024/05/16,"25,000","30,000",-16.67,3.00,3.00,"25,000","30,000",3.00,3.00
A171090,선익시스템,FICS  디스플레이 및 관련부품,"6,618","69,700",08,유진투자증권,2024/05/16,,,,0.00,0.00,,,,
A086710,선진뷰티사이언스,FICS  개인생활용품,"2,709","22,200",02,신한투자증권,2024/06/03,,,,0.00,0.00,,,,
A014620,성광벤드,FICS  기계,"3,106","10,860",10,메리츠증권,2024/05/30,"19,000","19,000",0.00,4.00,4.00,"16,667","19,333",4.00,4.00
A014620,성광벤드,FICS  기계,"3,106","10,860",22,현대차증권,2024/03/26,"16,000","22,000",-27.27,4.00,4.00,"16,667","19,333",4.00,4.00
A014620,성광벤드,FICS  기계,"3,106","10,860",02,신한투자증권,2024/03/15,"15,000","17,000",-11.76,4.00,4.00,"16,667","19,333",4.00,4.00
A004980,성신양회,FICS  건축소재,"2,227","8,700",67,BNK투자증권,2024/03/29,"12,000","12,000",0.00,4.00,4.00,"12,000","12,000",4.00,4.00
A365340,성일하이텍,FICS  전자 장비 및 기기,"9,769","80,500",63,IBK투자증권,2024/05/31,"100,000","180,000",-44.44,4.00,4.00,"96,667","165,000",3.67,4.00
A365340,성일하이텍,FICS  전자 장비 및 기기,"9,769","80,500",21,한화투자증권,2024/05/20,"100,000","185,000",-45.95,4.00,4.00,"96,667","165,000",3.67,4.00
A365340,성일하이텍,FICS  전자 장비 및 기기,"9,769","80,500",99,상상인증권,2024/04/09,"90,000","130,000",-30.77,3.00,4.00,"96,667","165,000",3.67,4.00
A148150,세경하이테크,FICS  휴대폰 및 관련부품,"3,716","10,420",10,메리츠증권,2024/05/31,"15,000","14,000",7.14,4.00,4.00,"15,167","13,667",4.00,4.00
A148150,세경하이테크,FICS  휴대폰 및 관련부품,"3,716","10,420",12,NH투자증권,2024/05/17,"15,500","12,000",29.17,4.00,4.00,"15,167","13,667",4.00,4.00
A148150,세경하이테크,FICS  휴대폰 및 관련부품,"3,716","10,420",56,하나증권,2024/05/16,"15,000","15,000",0.00,4.00,4.00,"15,167","13,667",4.00,4.00
A148150,세경하이테크,FICS  휴대폰 및 관련부품,"3,716","10,420",50,키움증권,2024/04/03,,,,0.00,0.00,"15,167","13,667",4.00,4.00
A004490,세방전지,FICS  자동차부품,"15,106","107,900",62,DS투자증권,2024/06/05,"150,000","150,000",0.00,4.00,4.00,"150,000","150,000",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",46,하이투자증권,2024/06/11,"28,000","28,000",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",02,신한투자증권,2024/05/17,"29,000","29,000",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",AP,대신증권,2024/05/14,"32,000","32,000",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",25,SK증권,2024/05/03,"28,000","28,000",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",22,현대차증권,2024/05/03,"32,000","32,000",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",50,키움증권,2024/05/03,"35,000","35,000",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",56,하나증권,2024/05/03,"31,000","31,000",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A001430,세아베스틸지주,FICS  금속 및 광물,"7,441","20,750",30,삼성증권,2024/05/02,"26,500","26,500",0.00,4.00,4.00,"30,188","30,188",4.00,4.00
A306200,세아제강,FICS  금속 및 광물,"3,676","129,600",56,하나증권,2024/05/17,"220,000","220,000",0.00,4.00,4.00,"200,000","200,000",4.00,4.00
A306200,세아제강,FICS  금속 및 광물,"3,676","129,600",25,SK증권,2024/04/19,"180,000","180,000",0.00,4.00,4.00,"200,000","200,000",4.00,4.00
A306200,세아제강,FICS  금속 및 광물,"3,676","129,600",67,BNK투자증권,2024/03/19,"200,000","200,000",0.00,4.00,4.00,"200,000","200,000",4.00,4.00
A003030,세아제강지주,FICS  금속 및 광물,"8,176","197,400",88,LS증권,2024/05/28,,,,0.00,,"280,000","256,000",4.00,4.00
A003030,세아제강지주,FICS  금속 및 광물,"8,176","197,400",67,BNK투자증권,2024/04/16,"280,000","256,000",9.38,4.00,4.00,"280,000","256,000",4.00,4.00
A075580,세진중공업,FICS  조선,"4,707","8,280",64,다올투자증권,2024/06/11,"11,000","8,700",26.44,4.00,4.00,"9,333","6,850",4.00,4.00
A075580,세진중공업,FICS  조선,"4,707","8,280",62,DS투자증권,2024/05/29,"9,000",,,4.00,,"9,333","6,850",4.00,4.00
A075580,세진중공업,FICS  조선,"4,707","8,280",06,신영증권,2024/03/27,"8,000","5,000",60.00,4.00,4.00,"9,333","6,850",4.00,4.00
A053450,세코닉스,FICS  전자 장비 및 기기,"1,043","7,050",10,메리츠증권,2024/05/20,"10,000","10,000",0.00,4.00,4.00,"10,000","10,500",4.00,4.00
A053450,세코닉스,FICS  전자 장비 및 기기,"1,043","7,050",63,IBK투자증권,2024/04/16,"10,000","11,000",-9.09,4.00,4.00,"10,000","10,500",4.00,4.00
A108860,셀바스AI,FICS  의료 장비 및 서비스,"4,355","16,180",02,신한투자증권,2024/05/17,,,,,,,,,
A108860,셀바스AI,FICS  의료 장비 및 서비스,"4,355","16,180",22,현대차증권,2024/03/26,,,,0.00,,,,,
A068270,셀트리온,FICS  바이오,"397,966","183,400",56,하나증권,2024/06/12,"250,000","250,000",0.00,4.00,4.00,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",62,DS투자증권,2024/06/12,"270,000","230,000",17.39,4.00,4.00,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",03,한국투자증권,2024/06/12,"250,000","250,000",0.00,4.00,4.00,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",KB,KB증권,2024/06/03,"250,000","250,000",0.00,4.00,4.00,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",46,하이투자증권,2024/05/30,"230,000",,,4.00,,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",50,키움증권,2024/05/29,"240,000","220,000",9.09,4.00,4.00,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",08,유진투자증권,2024/05/28,"250,000","250,000",0.00,4.00,4.00,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",64,다올투자증권,2024/05/28,"240,000","210,000",14.29,4.00,4.00,"244,000","233,077",4.00,4.00
A068270,셀트리온,FICS  바이오,"397,966","183,400",24,유안타증권,2024/05/23,"230,000","210,000",9.52,4.00,4.00,"244,000","233,077",4.00,4.00
