code,name,sector,big,middle,small
42940,상지건설,건설,건설,건설,"토목 및 건축, 주택 공급업"
42600,새로닉스,내구소비재,디스플레이,디스플레이_부품,LCD TV 입력장치
75180,새론오토모티브,자동차부품,Auto,자동차부품_제동조향,브레이크 패드(마찰재)
107600,새빗켐,전자장비및기기,배터리,배터리_소재,폐전지 재활용 사업
411080,샌즈랩,일반소프트웨어,보안,네트워크보안,사이버 위협 인텔리전스(CTI)
252990,샘씨엔에스,반도체및관련장비,반도체,반도체_테스트,반도체 프로브카드용 세라믹STF(Space Transformer)
7540,샘표,식료품,지주사,지주사,지주사
248170,샘표식품,식료품,음식료,식품_제조,식품제조업: 장류
378800,샤페론,바이오,헬스케어,바이오_기술이전,염증복합체 억제제
294630,서남,에너지시설및서비스,에너지,전력_기자재,초전도체 및 초전도 선재
38070,서린바이오,바이오,유통,MRO,연구개발 및 생산등에 사용되는 시약 및 기기 등 공급
6730,서부T&D,호텔및레저,건설,Developer,용산호텔
79650,서산,건축소재,건설,레미콘,레미콘
100660,서암기계공업,기계,기계,공작기계,관련 부품
7860,서연,자동차부품,지주사,지주사,지주사
200880,서연이화,자동차부품,Auto,자동차부품_차체,자동차 Door 
19770,서연탑메탈,자동차부품,기계,금형,금형산업
17390,서울가스,가스,에너지,도시가스,도시가스
43710,서울리거,의료장비및서비스,유통,MRO,의약품 도소매
92190,서울바이오시스,디스플레이및관련부품,디스플레이,LED_Packaging,LED
46890,서울반도체,디스플레이및관련부품,디스플레이,LED_Packaging,LED
4410,서울식품,식료품,음식료,제과제빵,제과/제빵사업
63170,서울옥션,도소매,전문서비스,B2B서비스,경매
27040,서울전자통신,전자장비및기기,전자제품,전자부품,"Transformer, SMPS, Switching Trans"
18680,서울제약,제약,헬스케어,제약_완제의약품,"(비뇨기계) 아토르정(고혈압치료제), 웰트민정(비만치료제) 등"
21050,서원,금속및광물,기초소재,비철금속_동,동
93920,서원인텍,휴대폰및관련부품,스마트폰,스마트폰_부품,"내외장재) 휴대폰 키패드 및 부자재, Accessory 등"
189860,서전기전,전기장비,에너지,전력_기자재,수배전반(산업용 전기기기제조업)
178320,서진시스템,통신장비,통신,통신장비,"소형기지국 장비(RRH), 소형 안테나 기지국 RRU 등"
122690,서진오토모티브,자동차부품,Auto,자동차부품_동력전달,변속부품
140070,서플러스글로벌,반도체및관련장비,반도체,반도체_장비(기타),리퍼비시(Refurbish) 장비
11370,서한,건설,건설,건설,"토목 및 건축, 주택 공급업"
65710,서호전기,운송인프라,운송,해운,항만하역용 크레인 구동제어시스템
8490,서흥,제약,헬스케어,바이오_기자재,하드캡슐
35890,서희건설,건설,건설,건설,"토목 및 건축, 주택 공급업"
357550,석경에이티,화학,기초소재,석유화학,"나노소재(바이오 헬스케어, 전기/전자, 코팅 등)"
3100,선광,운송인프라,운송,해운,하역사업
7610,선도전기,전기장비,에너지,전력_기자재,수배전반(산업용 전기기기제조업)
67370,선바이오,바이오,헬스케어,바이오의약품,PEG 유도체 등
171090,선익시스템,디스플레이및관련부품,디스플레이,디스플레이_장비,OLED 증착장비
136490,선진,식료품,음식료,사료,사료
86710,선진뷰티사이언스,개인생활용품,화장품,화장품_원부자재,화장품 소재
14620,성광벤드,기계,에너지,플랜트_기자재,플랜트(관이음쇠)
37350,성도이엔지,건설,반도체,반도체_설비공사,Clean Room(설비공사 등)
14910,성문전자,전기장비,전자제품,MLCC,콘덴서용 금속증착 필름
3080,성보화학,화학,농업,농약,농약
4980,성신양회,건축소재,건설,시멘트,시멘트
11300,성안머티리얼스,섬유및의복,기초소재,화학섬유,Polyester
81580,성우전자,휴대폰및관련부품,스마트폰,스마트폰_부품,내외장재) 스마트폰의 내장제인 Shield Can 등
45300,성우테크론,반도체및관련장비,PCB,PCB_부품,PCB 검사장비
15750,성우하이텍,자동차부품,Auto,자동차부품_차체,차체제품(Bumper rail)
365340,성일하이텍,전자장비및기기,배터리,배터리_소재,리사이클링 소재사업
180,성창기업지주,종이및목재,건설,건자재_목재,합판제조
80470,성창오토텍,자동차부품,Auto,자동차부품_공조,차량용 에어필터
43260,성호전자,전자장비및기기,전자제품,전자부품,SMPS(전원공급장치)
148150,세경하이테크,휴대폰및관련부품,디스플레이,디스플레이_부품,광학필름
2420,세기상사,석유및가스,내수,주유소,주유소
188260,세니젠,의료장비및서비스,헬스케어,체외진단,식품안전 관리 수행
53060,세동,자동차부품,Auto,자동차부품_차체,자동차용 내/외장재(몰딩)
340440,세림B&G,용기및포장,내수,생활용품,포장용 플라스틱용기 제조
17510,세명전기,전기장비,에너지,전력_송배전,"송,배전선로 가설"
4360,세방,육상운수,운송,물류,종합물류
4490,세방전지,자동차부품,Auto,자동차부품_축전지,자동차 배터리(축전지)
11560,세보엠이씨,건설,건설,건설,"토목 및 건축, 주택 공급업"
396300,세아메카닉스,금속및광물,배터리,배터리_부품,알루미늄 다이캐스팅
1430,세아베스틸지주,금속및광물,기초소재,철강,전기로 제강업
306200,세아제강,금속및광물,기초소재,철강_강관,강관 제조
3030,세아제강지주,금속및광물,지주사,지주사,지주사
19440,세아특수강,금속및광물,기초소재,철강_선재가공,와이어로프 및 경강선 제조 및 판매
58650,세아홀딩스,금속및광물,지주사,지주사,지주사
13000,세우글로벌,화학,기초소재,석유화학,플라스틱전문 판매업체
100700,세운메디칼,의료장비및서비스,헬스케어,의료기기_수술,"의료용흡인기, 비뇨기과용, 위장용 등 "
24830,세원물산,자동차부품,Auto,자동차부품_차체,자동차용 /외장재(차체보강판넬류)
91090,세원이앤씨,에너지시설및서비스,에너지,플랜트_기자재,플랜트설비(PE사업)
21820,세원정공,자동차부품,Auto,자동차부품_차체,차체제품(Front Side Member)
67830,세이브존I&C,백화점,유통,백화점,백화점
258830,세종메디칼,의료장비및서비스,헬스케어,의료기기_수술,복강경 수술용 기구
36630,세종텔레콤,유선통신,통신,통신,국제전화
39310,세중,일반소프트웨어,내수,여행사,여행
75580,세진중공업,조선,조선,조선기자재,조선블록업체
67770,세진티에스,디스플레이및관련부품,디스플레이,디스플레이_부품,"반사, 확산, 보호, 프리즘시트 등"
53450,세코닉스,전자장비및기기,스마트폰,카메라_렌즈,스마트폰용 카메라렌즈
222810,세토피아,금속및광물,보안,데이터보안,콘텐츠/정보유출방지
252500,세화피앤씨,개인생활용품,화장품,화장품_브랜드,염모제 및 헤어케어
321370,센서뷰,통신장비,통신,통신장비,"5G용 안테나, 케이블, 커넥터 등"
347000,센코,전자장비및기기,에너지,플랜트_기자재,전기화학식 가스센서 및 안전기기
331920,셀레믹스,바이오,헬스케어,유전체분석,유전자분석 서비스 전문벤처
49180,셀루메드,건설,헬스케어,의료기기_수술,"수술용 고정체, BIOLOGICS 등"
299660,셀리드,바이오,헬스케어,바이오_기술이전,면역항암치료제 개발
268600,셀리버리,바이오,헬스케어,바이오_기술이전,약리물질 생체 내 전송기술
108860,셀바스AI,의료장비및서비스,인터넷,소프트웨어,인공지능 기반기술
208370,셀바스헬스케어,의료장비및서비스,헬스케어,의료용_진단기기,체성분 분석기
318160,셀바이오휴먼텍,개인생활용품,화장품,마스크팩,마스크팩 소재
68270,셀트리온,바이오,헬스케어,바이오의약품,단백질 치료제 개발 및 생산
68760,셀트리온제약,제약,헬스케어,제약_완제의약품,"(내분비계) 고덱스(간질환치료용제), 램시마(자가면역칠환치료제)"
68940,셀피글로벌,상업서비스,인터넷,스마트카드,전자화폐 신용카드 제조
60230,소니드,전자장비및기기,스마트폰,스마트폰_부품,통신부품) NFC 안테나
290690,소룩스,디스플레이및관련부품,디스플레이,LED_조명,LED 조명
950200,소마젠,바이오,헬스케어,유전체분석,외국계기업
32680,소프트센,IT서비스,인터넷,소프트웨어,데이터솔루션
258790,소프트캠프,일반소프트웨어,보안,데이터보안,문서보안
66910,손오공,레저용품,방송미디어,애니메이션,캐릭터 완구
43100,솔고바이오,의료장비및서비스,헬스케어,의료기기_수술,임플란트 수술기구 및 온열매트 
336370,솔루스첨단소재,전자장비및기기,배터리,배터리_소재,전지박(동박)
248070,솔루엠,전자장비및기기,전자제품,전자부품,TV용 파워모듈(모바일용 아답터 등)과 3IN1보드 등
35610,솔본,의료장비및서비스,지주사,지주사,지주사
357780,솔브레인,반도체및관련장비,반도체,반도체_소재,반도체 제조 공정상 사용되는 공정용 화학재료
36830,솔브레인홀딩스,전자장비및기기,지주사,지주사,지주사
304100,솔트룩스,IT서비스,인터넷,소프트웨어,"인공지능, 빅데이터 솔루션 구축 등"
328380,솔트웨어,IT서비스,인터넷,소프트웨어,클라우드 전문서비스 제공
4430,송원산업,화학,기초소재,석유화학,폴리머안정제
86980,쇼박스,미디어,방송미디어,영화,제작/투자 및 배급
50960,수산아이앤티,일반소프트웨어,보안,네트워크보안,공유단말접속관리서비스
126720,수산인더스트리,에너지시설및서비스,에너지,전력_발전정비,플랜트설비 및 발전정비
17550,수산중공업,기계,기계,건설기계_부품,건설기계부품(유압브레이커)
84180,수성웹툰,기계,기계,일반기계,소형물류기계(지게차 등)
253840,수젠텍,의료장비및서비스,헬스케어,체외진단,자가진단(Self-testing)
298830,슈어소프트테크,일반소프트웨어,인터넷,소프트웨어,소프트웨어 테스팅
236200,슈프리마,보안장비,보안,물리보안,바이오인식 제품 개발 및 생산 판매
94840,슈프리마에이치큐,보안장비,지주사,지주사,지주사
192440,슈피겐코리아,휴대폰및관련부품,스마트폰,스마트폰_액세서리,휴대폰케이스
424960,스마트레이더시스템,자동차부품,Auto,자동차부품_전기전자,"이미징 레이다의 개발, 제조"
136510,스마트솔루션즈,반도체및관련장비,디스플레이,디스플레이_장비,"Smart-EPD, EGIS-Crack"
99440,스맥,기계,기계,공작기계,CNC 선반
53210,스카이라이프,미디어,방송미디어,케이블,위성방송
33790,스카이문스테크놀로지,게임소프트웨어,통신,통신장비,이동통신 중계시스템 제조
276040,스코넥,일반소프트웨어,게임,게임_KOSDAQ,VR 콘텐츠 개발사
159910,스킨앤스킨,개인생활용품,화장품,화장품_OEMODM,OEM&ODM
115570,스타플렉스,화학,광고,광고_비계열,광고용 사인소재인 Flex 원단을 제조판매
330730,스톤브릿지벤처스,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
352090,스톰테크,내구소비재,전자제품,가정용_전자제품,정수기 부품
253450,스튜디오드래곤,미디어,방송미디어,드라마_제작,드라마 등 제작
408900,스튜디오미르,미디어,방송미디어,애니메이션,애니메이션 제작 및 기획
204630,스튜디오산타클로스,미디어,방송미디어,드라마_제작,매니지먼트
415380,스튜디오삼익,내구소비재,유통,온라인,온라인 홈퍼니싱 유통
26890,스틱인베스트먼트,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
13810,스페코,건설,에너지,신재생_풍력,Wind Tower
203690,스피어파워,가정생활용품,화장품,화장품_브랜드,"STEM CELL, PLANT CELL"
49830,승일,용기및포장,내수,생활용품,연료관과 에어졸관
20710,시공테크,호텔및레저,건설,건설서비스,전시문화시설의 제작
